host,endpoint,server_name,authorization_endpoint,issuer,prm_url,auth,oauth_confirmed,remove_reason
cardoso-furniture.com,https://cardoso-furniture.com/api/mcp,storefront-renderer,https://shopify.com/authentication/67324084387/oauth/authorize,https://shopify.com/authentication/67324084387,https://cardoso-furniture.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cardosystems.com,https://cardosystems.com/api/mcp,storefront-renderer,https://account.cardosystems.com/authentication/oauth/authorize,https://shopify.com/authentication/83437748530,https://cardosystems.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cardsandcoasters.com,https://cardsandcoasters.com/api/mcp,storefront-renderer,https://shopify.com/authentication/51694567622/oauth/authorize,https://shopify.com/authentication/51694567622,https://cardsandcoasters.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cardscitadel.com,https://cardscitadel.com/api/mcp,storefront-renderer,https://shopify.com/authentication/57895616684/oauth/authorize,https://shopify.com/authentication/57895616684,https://cardscitadel.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
carex.com,https://carex.com/api/mcp,storefront-renderer,https://shopify.com/authentication/24065048681/oauth/authorize,https://shopify.com/authentication/24065048681,https://carex.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
caricarina.com,https://caricarina.com/api/mcp,storefront-renderer,https://shopify.com/authentication/79650586937/oauth/authorize,https://shopify.com/authentication/79650586937,https://caricarina.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
carmirrorbazar.com,https://carmirrorbazar.com/api/mcp,storefront-renderer,https://shopify.com/authentication/32422625412/oauth/authorize,https://shopify.com/authentication/32422625412,https://carmirrorbazar.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
carnaval.cl,https://carnaval.cl/api/mcp,storefront-renderer,https://shopify.com/authentication/26764673205/oauth/authorize,https://shopify.com/authentication/26764673205,https://carnaval.cl/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
carolsdaughter.com,https://carolsdaughter.com/api/mcp,storefront-renderer,https://account.carolsdaughter.com/authentication/oauth/authorize,https://shopify.com/authentication/70776094772,https://carolsdaughter.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
carolsfurniturerm.com,https://carolsfurniturerm.com/api/mcp,storefront-renderer,https://shopify.com/authentication/73815261497/oauth/authorize,https://shopify.com/authentication/73815261497,https://carolsfurniturerm.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
carpuride.com,https://carpuride.com/api/mcp,storefront-renderer,https://account.carpuride.com/authentication/oauth/authorize,https://shopify.com/authentication/56651120797,https://carpuride.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
carraigdonn.com,https://carraigdonn.com/api/mcp,storefront-renderer,https://shopify.com/authentication/15504229/oauth/authorize,https://shopify.com/authentication/15504229,https://carraigdonn.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
carrera-toys.com,https://carrera-toys.com/api/mcp,storefront-renderer,https://account.carrera-toys.com/authentication/oauth/authorize,https://shopify.com/authentication/94410375507,https://carrera-toys.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
carreraworld.com,https://carreraworld.com/api/mcp,storefront-renderer,https://account.carreraworld.com/authentication/oauth/authorize,https://shopify.com/authentication/60201566447,https://carreraworld.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
carthook.com,https://carthook.com/api/mcp,storefront-renderer,https://shopify.com/authentication/64713883786/oauth/authorize,https://shopify.com/authentication/64713883786,https://carthook.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cartoncitocards.com,https://cartoncitocards.com/api/mcp,storefront-renderer,https://account.cartoncitocards.com/authentication/oauth/authorize,https://shopify.com/authentication/59058126961,https://cartoncitocards.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cartridgeplanet.com.au,https://cartridgeplanet.com.au/api/mcp,storefront-renderer,https://shopify.com/authentication/64945946840/oauth/authorize,https://shopify.com/authentication/64945946840,https://cartridgeplanet.com.au/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
carved.com,https://carved.com/api/mcp,storefront-renderer,https://account.carved.com/authentication/oauth/authorize,https://shopify.com/authentication/26797450,https://carved.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
carvedesigns.com,https://carvedesigns.com/api/mcp,storefront-renderer,https://account.carvedesigns.com/authentication/oauth/authorize,https://shopify.com/authentication/10112122,https://carvedesigns.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
casablancaparis.com,https://casablancaparis.com/api/mcp,storefront-renderer,https://shopify.com/authentication/7613415506/oauth/authorize,https://shopify.com/authentication/7613415506,https://casablancaparis.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
casainesvalencia.es,https://casainesvalencia.es/api/mcp,storefront-renderer,https://account.boutiquemariei.com/authentication/oauth/authorize,https://shopify.com/authentication/98877210964,https://casainesvalencia.es/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
casamorelosfurniture.com,https://casamorelosfurniture.com/api/mcp,storefront-renderer,https://shopify.com/authentication/91502215453/oauth/authorize,https://shopify.com/authentication/91502215453,https://casamorelosfurniture.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
casaseleccion.es,https://casaseleccion.es/api/mcp,storefront-renderer,https://micuenta.casaseleccion.es/authentication/oauth/authorize,https://shopify.com/authentication/91935408458,https://casaseleccion.es/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cascadedesigns.com,https://cascadedesigns.com/api/mcp,storefront-renderer,https://accounts.cascadedesigns.com/authentication/oauth/authorize,https://shopify.com/authentication/57406423174,https://cascadedesigns.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cascadesco.com,https://cascadesco.com/api/mcp,storefront-renderer,https://account.cascadesco.com/authentication/oauth/authorize,https://shopify.com/authentication/60655763651,https://cascadesco.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
case-mate.com,https://case-mate.com/api/mcp,storefront-renderer,https://shopify.com/authentication/34784968840/oauth/authorize,https://shopify.com/authentication/34784968840,https://case-mate.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
casekaro.com,https://casekaro.com/api/mcp,storefront-renderer,https://account.casekaro.com/authentication/oauth/authorize,https://shopify.com/authentication/5483495522,https://casekaro.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
casence.in,https://casence.in/api/mcp,storefront-renderer,https://shopify.com/authentication/72382709993/oauth/authorize,https://shopify.com/authentication/72382709993,https://casence.in/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
caseplay.shop,https://caseplay.shop/api/mcp,storefront-renderer,https://shopify.com/authentication/58340344015/oauth/authorize,https://shopify.com/authentication/58340344015,https://caseplay.shop/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cashgenerator.co.uk,https://cashgenerator.co.uk/api/mcp,storefront-renderer,https://shopify.com/authentication/29611851860/oauth/authorize,https://shopify.com/authentication/29611851860,https://cashgenerator.co.uk/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
caskcartel.com,https://caskcartel.com/api/mcp,storefront-renderer,https://shopify.com/authentication/5023957103/oauth/authorize,https://shopify.com/authentication/5023957103,https://caskcartel.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
caspbaby.com,https://caspbaby.com/api/mcp,storefront-renderer,https://shopify.com/authentication/13235863/oauth/authorize,https://shopify.com/authentication/13235863,https://caspbaby.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
casper.com,https://casper.com/api/mcp,storefront-renderer,https://shopify.com/authentication/60822683729/oauth/authorize,https://shopify.com/authentication/60822683729,https://casper.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
castaner.com,https://castaner.com/api/mcp,storefront-renderer,https://shopify.com/authentication/51724517546/oauth/authorize,https://shopify.com/authentication/51724517546,https://castaner.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
castivaro.com,https://castivaro.com/api/mcp,storefront-renderer,https://shopify.com/authentication/104320860491/oauth/authorize,https://shopify.com/authentication/104320860491,https://castivaro.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
castleflexx.com,https://castleflexx.com/api/mcp,storefront-renderer,https://shopify.com/authentication/50783584447/oauth/authorize,https://shopify.com/authentication/50783584447,https://castleflexx.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
catholiccompany.com,https://catholiccompany.com/api/mcp,storefront-renderer,https://account.catholiccompany.com/authentication/oauth/authorize,https://shopify.com/authentication/92174942517,https://catholiccompany.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cavaathleisure.com,https://cavaathleisure.com/api/mcp,storefront-renderer,https://shopify.com/authentication/52226621634/oauth/authorize,https://shopify.com/authentication/52226621634,https://cavaathleisure.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cavallienastri.com,https://cavallienastri.com/api/mcp,storefront-renderer,https://shopify.com/authentication/60159590627/oauth/authorize,https://shopify.com/authentication/60159590627,https://cavallienastri.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cavaniboutique.it,https://cavaniboutique.it/api/mcp,storefront-renderer,https://shopify.com/authentication/103743652189/oauth/authorize,https://shopify.com/authentication/103743652189,https://cavaniboutique.it/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cazzapetitezacks.com,https://cazzapetitezacks.com/api/mcp,storefront-renderer,https://account.cazzapetitezacks.com/authentication/oauth/authorize,https://shopify.com/authentication/25713836081,https://cazzapetitezacks.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cbdfx.com,https://cbdfx.com/api/mcp,storefront-renderer,https://account.cbdfx.com/authentication/oauth/authorize,https://shopify.com/authentication/69397577879,https://cbdfx.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cbdmd.com,https://cbdmd.com/api/mcp,storefront-renderer,https://account.cbdmd.com/authentication/oauth/authorize,https://shopify.com/authentication/74281451816,https://cbdmd.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cbrands.com,https://cbrands.com/api/mcp,storefront-renderer,https://shopify.com/authentication/61427974201/oauth/authorize,https://shopify.com/authentication/61427974201,https://cbrands.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
ccs.com,https://ccs.com/api/mcp,storefront-renderer,https://account.ccs.com/authentication/oauth/authorize,https://shopify.com/authentication/51913883831,https://ccs.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cdncoin.com,https://cdncoin.com/api/mcp,storefront-renderer,https://shopify.com/authentication/33374601355/oauth/authorize,https://shopify.com/authentication/33374601355,https://cdncoin.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cdsvinyljapan.com,https://cdsvinyljapan.com/api/mcp,storefront-renderer,https://account.cdsvinyljapan.com/authentication/oauth/authorize,https://shopify.com/authentication/56884822076,https://cdsvinyljapan.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cduniverse.com,https://cduniverse.com/api/mcp,storefront-renderer,https://shopify.com/authentication/65244889270/oauth/authorize,https://shopify.com/authentication/65244889270,https://cduniverse.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cedarcreekgallery.com,https://cedarcreekgallery.com/api/mcp,storefront-renderer,https://shopify.com/authentication/57081462941/oauth/authorize,https://shopify.com/authentication/57081462941,https://cedarcreekgallery.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
celebrityowned.com,https://celebrityowned.com/api/mcp,storefront-renderer,https://shopify.com/authentication/4401/oauth/authorize,https://shopify.com/authentication/4401,https://celebrityowned.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
celestialseasonings.com,https://celestialseasonings.com/api/mcp,storefront-renderer,https://shopify.com/authentication/56682905798/oauth/authorize,https://shopify.com/authentication/56682905798,https://celestialseasonings.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
celestron.com,https://celestron.com/api/mcp,storefront-renderer,https://shopify.com/authentication/19354371/oauth/authorize,https://shopify.com/authentication/19354371,https://celestron.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
celine-opticien-lunetier.com,https://celine-opticien-lunetier.com/api/mcp,storefront-renderer,https://shopify.com/authentication/100248027462/oauth/authorize,https://shopify.com/authentication/100248027462,https://celine-opticien-lunetier.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cellucor.com,https://cellucor.com/api/mcp,storefront-renderer,https://shopify.com/authentication/14922278/oauth/authorize,https://shopify.com/authentication/14922278,https://cellucor.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
celticwebmerchant.com,https://celticwebmerchant.com/api/mcp,storefront-renderer,https://shopify.com/authentication/89128927560/oauth/authorize,https://shopify.com/authentication/89128927560,https://celticwebmerchant.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
centralfurniturechino.com,https://centralfurniturechino.com/api/mcp,storefront-renderer,https://shopify.com/authentication/56416206908/oauth/authorize,https://shopify.com/authentication/56416206908,https://centralfurniturechino.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
ceramicstore.eu,https://ceramicstore.eu/api/mcp,storefront-renderer,https://account.ceramicstore.eu/authentication/oauth/authorize,https://shopify.com/authentication/95990743375,https://ceramicstore.eu/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cforcover.com,https://cforcover.com/api/mcp,storefront-renderer,https://shopify.com/authentication/74408165684/oauth/authorize,https://shopify.com/authentication/74408165684,https://cforcover.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cgedu.it,https://cgedu.it/api/mcp,storefront-renderer,https://account.cgedu.it/authentication/oauth/authorize,https://shopify.com/authentication/28778692690,https://cgedu.it/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
champion.com,https://champion.com/api/mcp,storefront-renderer,https://account.champion.com/authentication/oauth/authorize,https://shopify.com/authentication/66590015680,https://champion.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
championstore.com,https://championstore.com/api/mcp,storefront-renderer,https://shopify.com/authentication/90224656728/oauth/authorize,https://shopify.com/authentication/90224656728,https://championstore.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chaptersbookstore.com,https://chaptersbookstore.com/api/mcp,storefront-renderer,https://account.chaptersbookstore.com/authentication/oauth/authorize,https://shopify.com/authentication/61640016057,https://chaptersbookstore.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
character.com,https://character.com/api/mcp,storefront-renderer,https://account.character.com/authentication/oauth/authorize,https://shopify.com/authentication/12350120,https://character.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
charbroil.com,https://charbroil.com/api/mcp,storefront-renderer,https://shopify.com/authentication/61895966795/oauth/authorize,https://shopify.com/authentication/61895966795,https://charbroil.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
charlie-paris.com,https://charlie-paris.com/api/mcp,storefront-renderer,https://shopify.com/authentication/3141333/oauth/authorize,https://shopify.com/authentication/3141333,https://charlie-paris.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
charlotterusse.com,https://charlotterusse.com/api/mcp,storefront-renderer,https://shopify.com/authentication/7451246676/oauth/authorize,https://shopify.com/authentication/7451246676,https://charlotterusse.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
charlottesweb.com,https://charlottesweb.com/api/mcp,storefront-renderer,https://account.charlottesweb.com/authentication/oauth/authorize,https://shopify.com/authentication/57136709720,https://charlottesweb.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
charmette.shop,https://charmette.shop/api/mcp,storefront-renderer,https://shopify.com/authentication/94288249110/oauth/authorize,https://shopify.com/authentication/94288249110,https://charmette.shop/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chasevalue.pk,https://chasevalue.pk/api/mcp,storefront-renderer,https://shopify.com/authentication/8135049293/oauth/authorize,https://shopify.com/authentication/8135049293,https://chasevalue.pk/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cheapoliberty.com,https://cheapoliberty.com/api/mcp,storefront-renderer,https://shopify.com/authentication/72350105897/oauth/authorize,https://shopify.com/authentication/72350105897,https://cheapoliberty.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cheapsleep.net,https://cheapsleep.net/api/mcp,storefront-renderer,https://shopify.com/authentication/73546563838/oauth/authorize,https://shopify.com/authentication/73546563838,https://cheapsleep.net/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cheapsnowgear.com,https://cheapsnowgear.com/api/mcp,storefront-renderer,https://shopify.com/authentication/21064577/oauth/authorize,https://shopify.com/authentication/21064577,https://cheapsnowgear.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cheapthrillsmoto.com,https://cheapthrillsmoto.com/api/mcp,storefront-renderer,https://shopify.com/authentication/7357875/oauth/authorize,https://shopify.com/authentication/7357875,https://cheapthrillsmoto.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chefiq.com,https://chefiq.com/api/mcp,storefront-renderer,https://account.chefiq.com/authentication/oauth/authorize,https://shopify.com/authentication/26781188171,https://chefiq.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chefs-edge.com.au,https://chefs-edge.com.au/api/mcp,storefront-renderer,https://account.chefs-edge.com.au/authentication/oauth/authorize,https://shopify.com/authentication/55291805902,https://chefs-edge.com.au/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chefsarmoury.com,https://chefsarmoury.com/api/mcp,storefront-renderer,https://account.chefsarmoury.com/authentication/oauth/authorize,https://shopify.com/authentication/8296397,https://chefsarmoury.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chemicalguys.com,https://chemicalguys.com/api/mcp,storefront-renderer,https://account.chemicalguys.com/authentication/oauth/authorize,https://shopify.com/authentication/74289381681,https://chemicalguys.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cherrykitten.com,https://cherrykitten.com/api/mcp,storefront-renderer,https://shopify.com/authentication/73389244727/oauth/authorize,https://shopify.com/authentication/73389244727,https://cherrykitten.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chhajedgarden.com,https://chhajedgarden.com/api/mcp,storefront-renderer,https://shopify.com/authentication/47990898856/oauth/authorize,https://shopify.com/authentication/47990898856,https://chhajedgarden.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chicagomusicexchange.com,https://chicagomusicexchange.com/api/mcp,storefront-renderer,https://shopify.com/authentication/34343682183/oauth/authorize,https://shopify.com/authentication/34343682183,https://chicagomusicexchange.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chicandcurvy.com,https://chicandcurvy.com/api/mcp,storefront-renderer,https://shopify.com/authentication/11205682/oauth/authorize,https://shopify.com/authentication/11205682,https://chicandcurvy.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chicknlegs.com,https://chicknlegs.com/api/mcp,storefront-renderer,https://account.chicknlegs.com/authentication/oauth/authorize,https://shopify.com/authentication/27889780,https://chicknlegs.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chicme.com,https://chicme.com/api/mcp,storefront-renderer,https://account.chicme.com/authentication/oauth/authorize,https://shopify.com/authentication/74894573625,https://chicme.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chicsoul.com,https://chicsoul.com/api/mcp,storefront-renderer,https://shopify.com/authentication/13038939/oauth/authorize,https://shopify.com/authentication/13038939,https://chicsoul.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chigee.com,https://chigee.com/api/mcp,storefront-renderer,https://account.chigee.com/authentication/oauth/authorize,https://shopify.com/authentication/84042842417,https://chigee.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chiikawamarket.jp,https://chiikawamarket.jp/api/mcp,storefront-renderer,https://shopify.com/authentication/62671421681/oauth/authorize,https://shopify.com/authentication/62671421681,https://chiikawamarket.jp/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
childrenscornerstore.com,https://childrenscornerstore.com/api/mcp,storefront-renderer,https://account.childrenscornerstore.com/authentication/oauth/authorize,https://shopify.com/authentication/4005101,https://childrenscornerstore.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chillys.com,https://chillys.com/api/mcp,storefront-renderer,https://account.chillys.com/authentication/oauth/authorize,https://shopify.com/authentication/92131295555,https://chillys.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chinahobbyline.com,https://chinahobbyline.com/api/mcp,storefront-renderer,https://shopify.com/authentication/63306170582/oauth/authorize,https://shopify.com/authentication/63306170582,https://chinahobbyline.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chinatopsilver.com,https://chinatopsilver.com/api/mcp,storefront-renderer,https://shopify.com/authentication/1216315507/oauth/authorize,https://shopify.com/authentication/1216315507,https://chinatopsilver.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chinyere.pk,https://chinyere.pk/api/mcp,storefront-renderer,https://shopify.com/authentication/51075350693/oauth/authorize,https://shopify.com/authentication/51075350693,https://chinyere.pk/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chiquel.com,https://chiquel.com/api/mcp,storefront-renderer,https://account.chiquel.com/authentication/oauth/authorize,https://shopify.com/authentication/50647105726,https://chiquel.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
choicelegacy.com.bd,https://choicelegacy.com.bd/api/mcp,storefront-renderer,https://shopify.com/authentication/67647570035/oauth/authorize,https://shopify.com/authentication/67647570035,https://choicelegacy.com.bd/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chokchokskin.co,https://chokchokskin.co/api/mcp,storefront-renderer,https://shopify.com/authentication/55287611556/oauth/authorize,https://shopify.com/authentication/55287611556,https://chokchokskin.co/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chomps.com,https://chomps.com/api/mcp,storefront-renderer,https://account.chomps.com/authentication/oauth/authorize,https://shopify.com/authentication/2090776,https://chomps.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
choosemuse.com,https://choosemuse.com/api/mcp,storefront-renderer,https://account.choosemuse.com/authentication/oauth/authorize,https://shopify.com/authentication/3487053,https://choosemuse.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chrisking.com,https://chrisking.com/api/mcp,storefront-renderer,https://shopify.com/authentication/29202114/oauth/authorize,https://shopify.com/authentication/29202114,https://chrisking.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chromaticgamestcg.com.au,https://chromaticgamestcg.com.au/api/mcp,storefront-renderer,https://shopify.com/authentication/57401671869/oauth/authorize,https://shopify.com/authentication/57401671869,https://chromaticgamestcg.com.au/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chubbiesshorts.com,https://chubbiesshorts.com/api/mcp,storefront-renderer,https://shopify.com/authentication/770432/oauth/authorize,https://shopify.com/authentication/770432,https://chubbiesshorts.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chucksdiscountfurniture.com,https://chucksdiscountfurniture.com/api/mcp,storefront-renderer,https://shopify.com/authentication/77520503077/oauth/authorize,https://shopify.com/authentication/77520503077,https://chucksdiscountfurniture.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chumbak.com,https://chumbak.com/api/mcp,storefront-renderer,https://shopify.com/authentication/60110930098/oauth/authorize,https://shopify.com/authentication/60110930098,https://chumbak.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
chuuicollection.com,https://chuuicollection.com/api/mcp,storefront-renderer,https://account.chuuicollection.com/authentication/oauth/authorize,https://shopify.com/authentication/71666106651,https://chuuicollection.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cimalp.com,https://cimalp.com/api/mcp,storefront-renderer,https://account.cimalp.com/authentication/oauth/authorize,https://shopify.com/authentication/102565937490,https://cimalp.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
citizensofhumanity.com,https://citizensofhumanity.com/api/mcp,storefront-renderer,https://shopify.com/authentication/25210421345/oauth/authorize,https://shopify.com/authentication/25210421345,https://citizensofhumanity.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
citysleepfurniture.com,https://citysleepfurniture.com/api/mcp,storefront-renderer,https://shopify.com/authentication/89639747890/oauth/authorize,https://shopify.com/authentication/89639747890,https://citysleepfurniture.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
citysuper.com.hk,https://citysuper.com.hk/api/mcp,storefront-renderer,https://shopify.com/authentication/13519552571/oauth/authorize,https://shopify.com/authentication/13519552571,https://citysuper.com.hk/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
civilim.com,https://civilim.com/api/mcp,storefront-renderer,https://hesabim.civilim.com/authentication/oauth/authorize,https://shopify.com/authentication/65331462302,https://civilim.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cklass.com,https://cklass.com/api/mcp,storefront-renderer,https://shopify.com/authentication/66631565604/oauth/authorize,https://shopify.com/authentication/66631565604,https://cklass.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
claires.com,https://claires.com/api/mcp,storefront-renderer,https://shopify.com/authentication/74997596323/oauth/authorize,https://shopify.com/authentication/74997596323,https://claires.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
clayco.in,https://clayco.in/api/mcp,storefront-renderer,https://shopify.com/authentication/66098004188/oauth/authorize,https://shopify.com/authentication/66098004188,https://clayco.in/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cleanfreak.com,https://cleanfreak.com/api/mcp,storefront-renderer,https://shopify.com/authentication/62432706740/oauth/authorize,https://shopify.com/authentication/62432706740,https://cleanfreak.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cleansimpleeats.com,https://cleansimpleeats.com/api/mcp,storefront-renderer,https://shopify.com/authentication/25803849806/oauth/authorize,https://shopify.com/authentication/25803849806,https://cleansimpleeats.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
cleetusmcfarland.com,https://cleetusmcfarland.com/api/mcp,storefront-renderer,https://account.cleetusmcfarland.com/authentication/oauth/authorize,https://shopify.com/authentication/57985466420,https://cleetusmcfarland.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
clement.ca,https://clement.ca/api/mcp,storefront-renderer,https://account.clement.ca/authentication/oauth/authorize,https://shopify.com/authentication/72642854946,https://clement.ca/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
clevelandhomeoutlet.com,https://clevelandhomeoutlet.com/api/mcp,storefront-renderer,https://shopify.com/authentication/53511258286/oauth/authorize,https://shopify.com/authentication/53511258286,https://clevelandhomeoutlet.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
